ID,Name,PoI ID,PoI Name,To ID,To Name,Latitude,Longitude,Elevation
,,,,F-F193,Calvor,42.77386,-7.35523,525
F-F193,Calvor,,,,,42.77386,-7.35523,525
,,,,F-F194,Aguiada,42.77363,-7.36182,498
F-F194,Aguiada,,,,,42.77363,-7.36182,498
,,,,F-F195,San Mamede do Camiño,42.77396,-7.37668,488
F-F195,San Mamede do Camiño,,,,,42.77396,-7.37668,488
,,,,F-F196,Sarria,42.77641,-7.41295,431
F-F196,Sarria,,,,,42.77641,-7.41295,431
,,,,F-F197,Barbadelo,42.76592,-7.45030,548
F-F197,Barbadelo,,,,,42.76592,-7.45030,548
,,,,F-F198,Rente,42.76819,-7.45932,596
F-F198,Rente,,,,,42.76819,-7.45932,596
,,,,F-F199,Marzán,42.77250,-7.47984,597
F-F199,Marzán,,,,,42.77250,-7.47984,597
,,,,F-F200,Leimán,42.78043,-7.48326,629
F-F200,Leimán,,,,,42.78043,-7.48326,629
,,,,F-F201,Peruscallo,42.78051,-7.49341,635
F-F201,Peruscallo,,,,,42.78051,-7.49341,635
,,,,F-F202,Morgade,42.78231,-7.52119,656
F-F202,Morgade,,,,,42.78231,-7.52119,656
,,,,F-F203,Ferreiros,42.78379,-7.52964,657
F-F203,Ferreiros,,,,,42.78379,-7.52964,657
,,,,F-F204,A Pena,42.78546,-7.54280,643
F-F204,A Pena,,,,,42.78546,-7.54280,643
,,,,F-F205,Mercadoiro,42.78976,-7.57095,536
F-F205,Mercadoiro,,,,,42.78976,-7.57095,536
,,,,F-F206,Moutrás,42.79080,-7.57222,539
F-F206,Moutrás,,,,,42.79080,-7.57222,539
,,,,F-F207,A Parrocha,42.79395,-7.58788,487
F-F207,A Parrocha,,,,,42.79395,-7.58788,487
,,,,F-F208,Vilachá,42.79547,-7.60358,423
F-F208,Vilachá,,,,,42.79547,-7.60358,423
,,F-F208-1,Alternative Routes,,,42.79658,-7.60882,421
,,,,F-F209,Portomarín,42.80755,-7.61565,387
,,,,F-F209,Portomarín,42.80755,-7.61565,387
F-F209,Portomarín,,,,,42.80755,-7.61565,387
,,F-F209-1,Alternative Routes,,,42.80531,-7.61999,347
,,,,.,,42.80490,-7.61685,350
,,,,.,,42.80156,-7.62230,353
,,,,F-F210,San Roque,42.79978,-7.62650,390
,,,,F-F211,Gonzar,42.82653,-7.69628,552
F-F210,San Roque,,,,,42.79978,-7.62650,390
,,,,F-F211,Gonzar,42.82653,-7.69628,552
F-F211,Gonzar,,,,,42.82653,-7.69628,552
,,F-F211-1,Alternative Routes,,,42.82407,-7.68978,532
,,,,F-F212,Castromaior,42.83172,-7.70903,599
F-F212,Castromaior,,,,,42.83172,-7.70903,599
,,F-F212-1,Castro de Castromaior,,,42.83363,-7.71974,689
,,,,F-F213,Hospital da Cruz,42.84077,-7.73404,679
F-F213,Hospital da Cruz,,,,,42.84077,-7.73404,679
,,,,F-F214,Ventas de Narón,42.84429,-7.74826,702
F-F214,Ventas de Narón,,,,,42.84429,-7.74826,702
,,,,F-F215,Ligonde,42.85892,-7.77983,629
F-F215,Ligonde,,,,,42.85892,-7.77983,629
,,,,.,,42.86225,-7.78364,602
,,,,F-F216,Eirexe,42.86469,-7.78668,628
F-F216,Eirexe,,,,,42.86469,-7.78668,628
,,,,F-F217,Portos,42.87363,-7.80700,583
F-F217,Portos,,,,,42.87363,-7.80700,583
,,F-F217-1,Iglesia de San Salvador de Vilar de Donas,,,42.89256,-7.80974,598
,,,,F-F218,Lestedo,42.87217,-7.81414,599
F-F218,Lestedo,,,,,42.87217,-7.81414,599
,,F-F218-1,Temple of Santiago,,,42.87334,-7.81663,609
,,,,F-F219,Os Valos,42.87308,-7.82230,633
F-F219,Os Valos,,,,,42.87308,-7.82230,633
,,,,F-F220,Abenostre,42.87500,-7.82925,615
F-F220,Abenostre,,,,,42.87500,-7.82925,615
,,,,F-F221,O Rosario,42.87493,-7.85101,624
F-F221,O Rosario,,,,,42.87493,-7.85101,624
,,F-F221-1,Pilgrim Service Centre,,,42.87376,-7.85722,610
,,,,F-F222,Palas de Rei,42.87423,-7.86865,560
F-F222,Palas de Rei,,,,,42.87423,-7.86865,560
,,F-F222-1,Igrexa de San Tirso de Palas de Rei,,,42.87245,-7.86796,564
,,,,F-F223,San Xulián do Camiño,42.87450,-7.90356,465
F-F223,San Xulián do Camiño,,,,,42.87450,-7.90356,465
,,,,F-F224,Pontecampaña,42.87837,-7.91439,421
F-F224,Pontecampaña,,,,,42.87837,-7.91439,421
,,,,F-F225,Casanova,42.87874,-7.92801,478
F-F225,Casanova,,,,,42.87874,-7.92801,478
,,,,F-F226,O Coto,42.88474,-7.95840,476
F-F226,O Coto,,,,,42.88474,-7.95840,476
,,,,F-F227,Leboreiro,42.88713,-7.96488,451
F-F227,Leboreiro,,,,,42.88713,-7.96488,451
,,,,F-F228,Furelos,42.90906,-7.99918,419
F-F228,Furelos,,,,,42.90906,-7.99918,419
,,,,F-F229,Placeholder for F-F229,0.00000,0.00000,--
